disaron:nom,disaron:nom_old,has_html_principal,has_html_secondaire,uid,html_principal,html_secondaire
BilanConj2013,BilanConj2013,true,false,7265b207-d028-4b22-8006-99b5249400a8,"<h2><span style=""color: #007f82"">En 2013, les prix agricoles &agrave; la production progressent, sauf pour les grandes cultures</span></h2>
<p><span>En 2013, les <strong>productions v&eacute;g&eacute;tales et animales</strong> fran&ccedil;aises sont commercialis&eacute;es &agrave; des prix &eacute;lev&eacute;s, nettement sup&eacute;rieurs aux prix moyens 2008-2012, &agrave; l&rsquo;exception des oeufs de consommation. Comme ceux des ol&eacute;agineux, les prix des c&eacute;r&eacute;ales restent &eacute;lev&eacute;s, bien qu&rsquo;ils soient retomb&eacute;s des hauts niveaux de 2012 : ils ont notamment plong&eacute; au d&eacute;but de la nouvelle campagne avec la perspective d&rsquo;une production mondiale de ma&iuml;s particuli&egrave;rement abondante, pour se stabiliser ensuite &agrave; l&rsquo;automne. Pour les autres productions v&eacute;g&eacute;tales au contraire, la hausse sur un an a &eacute;t&eacute; forte, particuli&egrave;rement tenace tout au long de l&rsquo;ann&eacute;e pour les fruits et nettement acc&eacute;l&eacute;r&eacute;e pour les vins, d&rsquo;appellation notamment, compar&eacute;e &agrave; celle de 2012. </span></p>
<p><span>Toutes les <strong>productions de fruits et de l&eacute;gumes</strong>, tant en France que dans les pays fournisseurs de l&rsquo;Union europ&eacute;enne, ont &eacute;t&eacute; limit&eacute;es &agrave; cause du climat froid et humide qui a s&eacute;vi au printemps, les calendriers de production subissant de plus un d&eacute;calage d&rsquo;une &agrave; trois semaines. La r&eacute;colte fran&ccedil;aise de vins serait &eacute;galement basse en 2013, m&ecirc;me si elle d&eacute;passerait celle exceptionnellement faible de 2012. Parmi les grandes cultures d&rsquo;&eacute;t&eacute; Toutes les productions de fruits et de l&eacute;gumes, tant en France que dans les pays fournisseurs de l&rsquo;Union europ&eacute;enne, ont &eacute;t&eacute; limit&eacute;es &agrave; cause du climat froid et humide qui a s&eacute;vi au printemps, les calendriers de production subissant de plus un d&eacute;calage d&rsquo;une &agrave; trois semaines. La r&eacute;colte fran&ccedil;aise de vins serait &eacute;galement basse en 2013, m&ecirc;me si elle d&eacute;passerait celle exceptionnellement faible de 2012. Parmi les grandes cultures d&rsquo;&eacute;t&eacute;</span></p>
<p><span>Les <strong>prix d&rsquo;achat des intrants</strong> se sont accrus jusqu&rsquo;en f&eacute;vrier 2013 puis ont baiss&eacute; &agrave; partir de mars, le recul des prix des engrais et amendements se cumulant &agrave; celui de l&rsquo;&eacute;nergie. Entre janvier et ao&ucirc;t, le co&ucirc;t de l&rsquo;alimentation animale s&rsquo;est aussi orient&eacute; &agrave; la baisse dans le sillage des prix c&eacute;r&eacute;aliers. Pour autant, le niveau encore &eacute;lev&eacute; de ces prix a pes&eacute; sur les prix d&rsquo;achat des aliments pour animaux qui d&eacute;passent de 12 % ceux de 2012 et de 23 % les prix moyens 2008-2012, continuant de grever les co&ucirc;ts de production en particulier pour les &eacute;levages hors-sol.</span></p>
<p><span>La <strong>collecte laiti&egrave;re</strong> a repris &agrave; partir de juillet 2013, favoris&eacute;e par le fl&eacute;chissement du co&ucirc;t des aliments, une bonne disponibilit&eacute; en herbe et une revalorisation du prix du lait. Dans un contexte plus favorable au d&eacute;veloppement de la production, en mai 2013, les effectifs de vaches laiti&egrave;res n&rsquo;ont pas baiss&eacute; pour la premi&egrave;re fois depuis cinq ans.</span></p>
<p><span>Pour tous <strong>les animaux de boucherie et les volailles</strong>, les <strong>prix &agrave; la production</strong> ont &eacute;t&eacute; plus &eacute;lev&eacute;s en 2013 qu&rsquo;en 2012, la hausse &eacute;tant encore tr&egrave;s marqu&eacute;e par rapport aux prix moyens 2008- 2012. La r&eacute;duction des abattages, apr&egrave;s une baisse d&eacute;j&agrave; sensible en 2012, limite l&rsquo;offre sur le march&eacute;. Le recul de la production d&rsquo;animaux maigres s&rsquo;ajoutant &agrave; la baisse des abattages, les cours des bovins ont atteint des niveaux records en 2013 qui, malgr&eacute; des perspectives d&rsquo;offre toujours limit&eacute;e, pourraient toutefois se contracter sur la fin de l&rsquo;ann&eacute;e. De m&ecirc;me pour les porcins, les cours sont soutenus par une demande soutenue face &agrave; une offre r&eacute;duite, tendance qui semblerait aussi s&rsquo;inverser sur la fin 2013. Pour les ovins, la baisse de production est moins marqu&eacute;e, l&rsquo;exc&eacute;dent commercial en animaux vifs progressant sous l&rsquo;effet d&rsquo;une baisse des importations et d&rsquo;une l&eacute;g&egrave;re hausse des exportations. S&rsquo;agissant des volailles, la production de poulet de chair du 1er semestre a &eacute;t&eacute; plus fournie en 2013 qu&rsquo;en 2012, contrairement &agrave; celles de canard et de dinde. En 2013, plus d&rsquo;un tiers des abattages de volailles a &eacute;t&eacute; destin&eacute; &agrave; l&rsquo;exportation. La consommation fran&ccedil;aise de viande a tr&egrave;s l&eacute;g&egrave;rement baiss&eacute; sur un an au 1er semestre 2013, la consommation de viande de boucherie diminuant et celle de volailles augmentant au contraire. En 2013, les prix &agrave; la production des oeufs de consommation ont chut&eacute; &agrave; cause de la reprise massive de la production en France et dans l&rsquo;Union europ&eacute;enne, suite &agrave; la rar&eacute;faction de l&rsquo;offre li&eacute;e &agrave; la mise aux normes europ&eacute;ennes des cages de poulettes de ponte. </span></p>
<p><span>Sur les huit premiers mois de 2013, l&rsquo;exc&eacute;dent des <strong>&eacute;changes ext&eacute;rieurs agricoles et agroalimentaires</strong> augmente sur un an. Les exportations et les importations progressent au m&ecirc;me rythme en volume mais la hausse globale des prix est plus importante pour les exportations (En 2013, l&rsquo;exc&eacute;dent des &eacute;changes agroalimentaires progresse gr&acirc;ce aux exportations de c&eacute;r&eacute;ales, Commerce ext&eacute;rieur agroalimentaire n&deg; 2013/226, octobre 2013). L&rsquo;exc&eacute;dent des &eacute;changes en produits agricoles bruts augmente, sous l&rsquo;effet de la hausse des exportations de c&eacute;r&eacute;ales jusqu&rsquo;en avril, suite &agrave; la d&eacute;fection des pays de la mer Noire sur les march&eacute;s mondiaux. &Agrave; l&rsquo;inverse, l&rsquo;exc&eacute;dent des &eacute;changes en produits transform&eacute;s baisse, les volumes &eacute;chang&eacute;s diminuant pour la seconde ann&eacute;e cons&eacute;cutive, ou stagnant comme les exportations de vins, pourtant le principal moteur de la croissance. Les &laquo; autres produits alimentaires &raquo; &ndash; sucres et produits de seconde transformation &ndash; ont aussi fortement contribu&eacute; &agrave; la d&eacute;t&eacute;rioration de l&rsquo;exc&eacute;dent du 2e trimestre 2013 (Le recul de l&rsquo;activit&eacute; des IAA s&rsquo;est tass&eacute; au 2e trimestre 2013, Industries agroalimentaires n&deg; 2013/220, octobre 2013). </span></p>
<p>&nbsp;</p>",
Ana188-en,Ana188_en,false,true,23f66368-d015-46d1-805e-9fea757adba2,,"<p>&nbsp;</p>
<p>- <u>En savoir +</u> :</p>
<p><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Pri2312/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Pri2312/detail/</a></p>
<p><a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/NES49-A3/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/NES49-A3/detail/</a></p>
<p><a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana154/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana154/detail/</a></p>
<p><a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana184/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana184/detail/</a></p>
<p><a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana83/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana83/detail/</a></p>
<p><a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana59/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana59/detail/</a></p>"
Chd2320,Chd2320,true,false,3109ab79-e432-4cf1-88bd-673f1af6beaf,"<p style=""margin-bottom: 14.2pt; line-height: normal""><span><span><br />En 2022, 98&nbsp;% des salari&eacute;s des entreprises agroalimentaires utilisent un acc&egrave;s &agrave; internet pour un usage professionnel. Plus de la moiti&eacute; des entreprises de ce secteur d'activit&eacute; organisent des r&eacute;unions &agrave; distance. Parmi celles-ci, les deux tiers donnent des directives pour privil&eacute;gier ce type de r&eacute;unions. </span></span></p>
<p style=""margin-bottom: 14.2pt""><span><span style=""line-height: 120%"">Plus des trois quarts des entreprises recyclent leurs ordinateurs non utilis&eacute;s et la moiti&eacute; tiennent compte de l'impact environnemental lors de l'achat de mat&eacute;riel informatique.</span></span></p>
<p style=""margin-bottom: 14.2pt; line-height: normal""><span><span>En 2021, 51&nbsp;% des entreprises agroalimentaires ont r&eacute;alis&eacute; des ventes &eacute;lectroniques de type EDI ou via un site web (y compris applications mobiles). Parmi les ventes web, 30&nbsp;% se sont faites en Europe (hors France).</span></span></p>",
BilanConj2023,BilanConj2023,true,false,59809fd5-8916-408a-af4c-c473f397d139,"<h2><span style=""color: #007f82""><br />2023 : des productions contrast&eacute;es, sur fond de d&eacute;tente relative des prix &agrave; la production et des intrants<br /></span></h2>
<p style=""text-align: left"">En 2023, les &eacute;volutions des volumes des productions nationales sont tr&egrave;s contrast&eacute;es, entre hausse pour les c&eacute;r&eacute;ales, les ol&eacute;agineux, les pommes de terre, et la vigne et baisse pour les betteraves, ainsi que pour la plupart des fruits et des productions animales. Dans le m&ecirc;me temps, les prix des produits agricoles &agrave; la production (IPPAP) reculent sur un an (- 3,0 %), apr&egrave;s s&rsquo;&ecirc;tre envol&eacute;s en 2022 (+ 23,1 %). Ils avaient ainsi atteint des niveaux in&eacute;dits du fait de la forte acc&eacute;l&eacute;ration des prix des mati&egrave;res premi&egrave;res agricoles et &eacute;nerg&eacute;tiques, dans le contexte du conflit en Ukraine. Les prix restent toutefois encore &eacute;lev&eacute;s, sup&eacute;rieurs de 19,4 % &agrave; ceux d&eacute;j&agrave; hauts de 2021. Le repli sur les dix premiers mois par rapport &agrave; l&rsquo;an dernier s&rsquo;explique en grande partie par le net reflux des prix des c&eacute;r&eacute;ales (- 27,0 %) et des ol&eacute;agineux (- 36,1 %) dans le contexte notamment d&rsquo;une offre mondiale abondante et de forte concurrence des grains russes. S&rsquo;agissant des vins, la faiblesse de la demande par rapport aux disponibilit&eacute;s, notamment &agrave; l&rsquo;international, p&egrave;se &eacute;galement sur les prix. L&rsquo;&eacute;volution des prix des fruits et des l&eacute;gumes est par contre contrast&eacute;e selon les esp&egrave;ces. Avec des productions animales globalement limit&eacute;es, les prix sont en hausse en moyenne sur l&rsquo;ann&eacute;e, mais avec une demande peu dynamique dans un contexte de r&eacute;duction du pouvoir d&rsquo;achat, les prix s&rsquo;infl&eacute;chissent &agrave; la baisse en fin d&rsquo;ann&eacute;e. Dans le m&ecirc;me temps, les prix d&rsquo;achat des intrants achet&eacute;s par les agriculteurs se d&eacute;tendent un peu (- 0,5 % sur un an, apr&egrave;s + 22,9 % en 2022) sous l&rsquo;effet du recul des prix des engrais (- 22,0 %) et de l&rsquo;&eacute;nergie (- 4,2 %), et malgr&eacute; la progression du prix des aliments pour animaux (+ 2,9 %).</p>
<p style=""text-align: left"">&nbsp;</p>",
,Viz3,true,true,2210c198-2e1e-4c02-8ac2-42021f7cdbbc,"<p><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/1b708d3b-199b-4e07-99c4-2e8c981daafe/files:files/0/file/VizAgreste.JPG"" /></p>
<p><span>Vous &ecirc;tes </span></p>
<p><span>agriculteur, acteur de terrain ou charg&eacute; d'&eacute;tudes, journaliste ou &eacute;tudiant, vous recherchez des donn&eacute;es r&eacute;centes sur l'agriculture fran&ccedil;aise...</span></p>
<p><span>Viz'Agreste vous propose r&eacute;guli&egrave;rement de nouveaux r&eacute;cits.<br /></span></p>
<p><span>Vous trouverez sur Viz'Agreste des donn&eacute;es, des graphiques et des cartes sous une forme nouvelle et attractive de ""visualisation"" racontant chacune une histoire </span><span>issue de l'exploitation du Recensement agricole 2020 </span><span>ou d'autres sources statistiques, telles Pratiques culturales 2019 (Viticulture), 2018 (Arboriculture), 2017 (Grandes cultures) et Pratiques phytosanitaires 2018 (L&eacute;gumes), Fichier mont&eacute;es et descentes - ASP 2020.</span></p>","<p><span>Premiers r&eacute;sultats du Recensement agricole 2020 (2020) : </span></p>
<p><span>&rarr; </span><span>Collection <em>Primeur</em> pour les r&eacute;sultats France, et <em>Etudes</em> pour les publications r&eacute;gionales coordonn&eacute;es</span></p>
<p><span>&rarr; <a href=""https://stats.agriculture.gouv.fr/cartostat/#c=home"">Cartes sous Geoclip</a></span></p>
<p><span>voir aussi en <a title=""page d'accueil d'Agreste"" href=""https://agreste.agriculture.gouv.fr/agreste-web/"" target=""_blank"" rel=""noopener"">page d'accueil d'Agreste</a> en haut &agrave; droite l'ensemble des produits de diffusion du RA 2020.</span></p>"
,Rap2210,true,false,1295b581-aef7-45e6-8222-6bcbdf4f4a69,"<p><u>En savoir +</u> :<br /><br />- <a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Rap2202-1/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Rap2202-1/detail/</a><br />- <a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/DOC-CEP10/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/DOC-CEP10/detail/</a><br />- <a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Rap1805-1/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Rap1805-1/detail/</a><br />- <a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/DOC-CEP15/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/DOC-CEP15/detail/</a></p>",
,SAA_VINS_ex_regions,true,false,1a7ed75a-78ea-4dcc-af91-95ce15a9bcff,"<p><u><strong>Avertissement</strong></u> : les s&eacute;ries 2000-2020 de la Statistique agricole annuelle (SAA) diffus&eacute;es dans les tableaux interactifs sont les s&eacute;ries avant mise en coh&eacute;rence avec le recensement agricole (RA) 2020 et r&eacute;tropolation. Les s&eacute;ries mises en coh&eacute;rence avec le RA et r&eacute;tropol&eacute;es &agrave; partir de 2010 sont &agrave; privil&eacute;gier.</p>
<p>Cliquer sur le lien pour retrouver les s&eacute;ries longues &agrave; partir de 2010 : <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/</a></p>",
,R53Es23Part,true,false,e217a454-9423-4418-83dc-33b6c25fea2a,"<p><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/62e9a38f-225a-4f4a-9934-15b5e0a0d1cc/files:files/0/file/For%C3%AAt%20de%20Bretagne.png"" /></p>",
,SAA_VINS_statisticien,true,false,47aa4b5b-252f-477a-87e8-1c60302fa6b5,"<p>&nbsp;</p>
<p><u><strong>Avertissement</strong></u> : les s&eacute;ries 2000-2020 de la Statistique agricole annuelle (SAA) diffus&eacute;es dans les tableaux interactifs sont les s&eacute;ries avant mise en coh&eacute;rence avec le recensement agricole (RA) 2020 et r&eacute;tropolation. Les s&eacute;ries mises en coh&eacute;rence avec le RA et r&eacute;tropol&eacute;es &agrave; partir de 2010 sont &agrave; privil&eacute;gier.</p>
<p><a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/</a></p>",
,RA2020_2141,true,false,69575549-c031-4f9a-a54d-a27711c0a124,"<p>Le pr&eacute;sent tableau interactif fournit des donn&eacute;es sur les cheptels au niveau d&eacute;partemental.<br /><span id=""mainform:htmlPrinc"" class=""no-resizable""><br />Un fichier principal (FP) sous l'onglet ""Caract&eacute;ristiques/Fichiers de donn&eacute;es"" permet d'acc&eacute;der &agrave; quelques donn&eacute;es au niveau communal.</span></p>",
,SAANR_4,true,false,df97936a-7d3c-418b-9501-cdc52c599cf2,"<p>&nbsp;</p>
<p><u><strong>Avertissement</strong></u> : les s&eacute;ries 2000-2020 de la Statistique agricole annuelle (SAA) diffus&eacute;es dans les tableaux interactifs sont les s&eacute;ries avant mise en coh&eacute;rence avec le recensement agricole (RA) 2020 et r&eacute;tropolation. Les s&eacute;ries mises en coh&eacute;rence avec le RA et r&eacute;tropol&eacute;es &agrave; partir de 2010 sont &agrave; privil&eacute;gier.&nbsp;</p>
<p><span id=""nxl_grid_summary_layout:nxw_summary_current_document_view_form:nxl_layout_Disaron_view:nxw_sub5_1"" class=""textBlock"">Cliquer sur le lien pour retrouver les s&eacute;ries longues &agrave; partir de 2010 : : </span><a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/</a></p>",
Ana187,Ana187,false,true,11d9e414-0bfe-4a31-ab1b-1f86f0264d65,,"<p><br /><u>En savoir + </u>:<br /><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ouv201701/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ouv201701/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana178/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana178/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana172%20/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana172%20/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana158/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana158/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana100/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana100/detail/</a><br /><br /></p>"
Aut005,Aut005,true,false,4cea0d1b-2096-448f-ab6c-08c2f6694ee7,"<p><a title=""Espace où vous s'inscrire en ligne au colloque"" href=""https://colloque-recensement-agricole.fr""><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/9c67b626-b156-480f-8057-e6444bb21c30/files:files/0/file/inscription_colloque.jpg"" width=""525"" height=""289"" /></a></p>
<h3><strong>Le <a href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Aut005/Programme_Colloque_RA2020-18octobre2022.pdf"">programme</a><br /></strong></h3>
<h3><strong>Les supports de pr&eacute;sentation des interventions du Service de la statistique et de la prospective</strong></h3>
<ul>
<li>
<h5><a title=""Principaux résultats généraux"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Aut005/1%20-%20Fran%C3%A7ois-Chevalier_Principaux%20resultats%20RA%202020.pdf"">Principaux r&eacute;sultats g&eacute;n&eacute;raux</a> - Fran&ccedil;ois Chevalier</h5>
</li>
<li>
<h5><a title=""Exploitants agricoles : quels profils ?"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Aut005/2%20-%20Felix-Paquier_Exploitants%20agricoles-Quels%20profils.pdf"">Exploitants agricoles : quels profils ?</a> - F&eacute;lix Paquier</h5>
</li>
<li>
<h5><a title=""Professionnalisation des exploitations agricoles"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Aut005/3%20-%20Francois-Semecurbe_Professionnalisation%20des%20exploitations%20agricoles.pdf"">Professionnalisation des exploitations agricoles</a> - Fran&ccedil;ois S&eacute;m&eacute;curbe</h5>
</li>
<li>
<h5><a title=""Activités agricoles : enjeux de territoires"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Aut005/4%20-%20Mickael-Hugonnet_Activites-agricoles_Enjeux-de-territoires.pdf"">Activit&eacute;s agricoles : enjeux de territoires</a> - Mickael Hugonnet</h5>
<br /><br /></li>
</ul>
<p>&nbsp;</p>",
