Garder/Exclure,Nb de hits (à fin févr. 2026),disaron:nom_old,disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:collection,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,disaron:date_modification,disaron:donnees,trouvé Estelle ?,lost,collection,themes,themes_codes,theme_principal,OrdreEstelle,THEME Agreste2.0,Collection Agreste 2.0,Sous-Collection Agreste 2.0,Fichiers manquants
Garder,39,Ana115-en,Ana115-en,MOND’Alim 2030 : the governance and regulation of food system globalization,,"The globalization of food systems has entered a new phase, one that the MOND’Alim 2030 foresight analysis study led by the Centre for Studies and Strategic Foresight (CEP) has set out to describe. Governance processes are changing swiftly and while multilateral rules continue to structure food systems, it is a framework that is encountering more and more competition. Current regulations are tending to bring about convergence between agricultural policies and normative food standards, but their coordination is limited in some cases. At a time when private initiatives are increasingly numerous, action by governments is being reinforced in several domains. The present note explains and describes these core trends.","[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",PUBENGL,ANALYSE,,COMPINT|AGROALIM|ANASOC,2018,,FRANCE,2018/04/11 14:00,2020/12/03 16:52,0.1,115,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana115-en/detail/,,,,2018/04/11 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-12-03T15:49:26.323Z\""\,\""Fichier\"":\""Ana115Eng.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Industries agro-alimentaires (IAA)",AIDPOLITIQ|IAA,"Aides, PAC, Politiques publiques",1015,Études & prospective,Prospective,Analyse,
Garder,550,Ana116,Ana116,Méthodologie de l’évaluation ex post du programme de développement rural hexagonal 2007-2013,,Cette note présente les principales méthodes utilisées lors de l’évaluation du Programme de développement rural hexagonal (PDRH) 2007-2013.,"[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,EVALPOL|TISSU|IAAFIL,2018,,FRANCE,2018/05/04 00:00,2020/02/04 23:19,0.1,116,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana116/detail/,,,,2018/05/04 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1161805.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Industries agro-alimentaires (IAA)|Marchés, filières",AIDPOLITIQ|IAA|IAAFIL,Industries agro-alimentaires (IAA),1173,Études & prospective,Évaluation,Analyse,
Garder,449,Ana117,Ana117,Le programme de développement rural hexagonal (PDRH) entre 2007 et 2013 : mise en œuvre et réalisations,,Le programme de développement rural hexagonal (PDRH) 2007-2013 a été récemment évalué et cette note en présente les principaux résultats en matière de réalisations financières et physiques.,"[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,EVALPOL|TISSU|IAAFIL,2018,,FRANCE,2018/05/04 00:00,2020/02/04 23:28,0.2,117,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana117/detail/,,,,2018/05/04 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1171805.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Industries agro-alimentaires (IAA)|Marchés, filières",AIDPOLITIQ|IAA|IAAFIL,Industries agro-alimentaires (IAA),1174,Études & prospective,Évaluation,Analyse,
Garder,360,Ana118,Ana118,Évaluation ex post du programme de développement rural hexagonal (PDRH) 2007-2013 : principaux résultats et impacts,,"Cette note présente les principales conclusions de l’évaluation du PDRH 2007-2013, en matière de performance économique de l’agriculture et de la sylviculture, d’impact environnemental de ces secteurs, et de développement rural.","[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,EVALPOL|TISSU|IAAFIL,2018,,FRANCE,2018/05/04 14:00,2020/02/04 23:18,0.2,118,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana118/detail/,,,,2018/05/05 14:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1181805.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Industries agro-alimentaires (IAA)|Marchés, filières",AIDPOLITIQ|IAA|IAAFIL,Industries agro-alimentaires (IAA),1175,Études & prospective,Évaluation,Analyse,
Garder,1223,Ana119,Ana119,Programmes de développement rural régionaux (PDRR) et agro-écologie,,"Le Fonds européen agricole pour le développement rural (FEADER), géré au niveau des Régions à travers les Programmes de développement rural régionaux (PDRR), représente une ressource financière importante, potentiellement mobilisable pour soutenir le développement de l’agro-écologie.","[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,AGROENV|EVALPOL|SOQO,2018,,FRANCE,2018/05/23 00:00,2020/02/04 23:19,0.1,119,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana119/detail/,,,,2018/05/23 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""Analyse_1191805.pdf\""}]",,0,,"Agriculture et environnement|Aides, PAC, Politiques publiques|Bio, labels, signes de qualité",AGROENV|AIDPOLITIQ|SOQO,Agriculture et environnement,176,Études & prospective,Évaluation,Analyse,
Garder,777,Ana12,Ana12,Évolution sur dix ans de la consommation alimentaire : moins de matières grasses animales dans nos assiettes,,Les Français achètent moins de graisses brutes mais en absorbent davantage dans des produits élaborés.,,NATIONAL,ANALYSE,,ALIMCOMP|ANAECO|ANASOC,2010,,FRANCE,2010/03/01 00:00,,0.1,12,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana12/detail/,,,,2010/03/01 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-03-03T00:00:00.000Z\""\,\""Fichier\"":\""Ana12.pdf\""}]",,0,,"Alimentation, consommation|Aides, PAC, Politiques publiques",ALIMCOMP|AIDPOLITIQ,"Alimentation, consommation",295,Études & prospective,Évaluation,Analyse,
Garder,909,Ana120,Ana120,"Nanotechnologies et nanomatériaux en alimentation : atouts, risques, perspectives",,"Les nanotechnologies, déjà utilisées dans des domaines tels que l’électronique, l’aéronautique ou la médecine, font l’objet d’ambitieux programmes de recherche dans le champ de l’alimentation.","[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,ALIMCOMP|SANTE|PROSP,2018,,FRANCE,2018/05/23 00:00,2020/02/04 23:19,0.1,120,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana120/detail/,,,,2018/05/23 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1201805.pdf\""}]",,0,,"Alimentation, consommation|Santé, sécurité alimentaire|Aides, PAC, Politiques publiques",ALIMCOMP|SANTALIM|AIDPOLITIQ,"Santé, sécurité alimentaire",344,Études & prospective,Prospective,Analyse,
Garder,668,Ana121,Ana121,Mobilisation des filières agricoles en faveur de la transition agro-écologique : état des lieux et perspectives,,"L’agro-écologie, encouragée depuis 2012 par le ministère de l’Agriculture et de l’Alimentation, est en général abordée comme une question surtout agronomique liée à l’adaptation des systèmes de production.","[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,AGROENV|EVALPOL|IAAFIL,2018,,FRANCE,2018/06/19 00:00,2020/02/04 23:19,0.1,121,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana121/detail/,,,,2018/06/19 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1211806.pdf\""}]",,0,,"Agriculture et environnement|Aides, PAC, Politiques publiques|Marchés, filières",AGROENV|AIDPOLITIQ|IAAFIL,Agriculture et environnement,175,Études & prospective,Évaluation,Analyse,
Garder,512,Ana122,Ana122,La production de lait AOP franc-comtoise : potentialités et dynamiques à l’horizon 2030,,"Commandée par le ministère en charge de l’Agriculture, et réalisée par ACTeon Environnement et l’Institut de l’élevage, cette étude prospective visait à dégager les avenirs possibles de la production laitière dans la zone AOP de Franche-Comté.","[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,PROSP|LAIT|ANAECO,2018,,FRANCE,2018/06/27 00:00,2020/02/04 23:05,0.1,122,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana122/detail/,,,,2018/06/27 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1221806.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Bovins, ovins, caprins, lait",AIDPOLITIQ|CHEPTLAIT,"Bovins, ovins, caprins, lait",2698,Études & prospective,Prospective,Analyse,
Garder,696,Ana123,Ana123,Le Fonds européen d’aide aux plus démunis : système français de choix des denrées et comparaison internationale,,L’aide alimentaire est distribuée aux ménages précaires par un tissu associatif diversifié.,"[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,ALIMSECU|ALIMCOMP|EVALPOL,2018,,FRANCE,2018/07/03 00:00,2020/02/04 23:19,0.1,123,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana123/detail/,,,,2018/07/03 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1231806.pdf\""}]",,0,,"Santé, sécurité alimentaire|Alimentation, consommation|Aides, PAC, Politiques publiques",SANTALIM|ALIMCOMP|AIDPOLITIQ,"Santé, sécurité alimentaire",355,Études & prospective,Évaluation,Analyse,
Garder,572,Ana124,Ana124,Économiser l’eau en changeant les pratiques agricoles : retours d’expériences en Europe,,Le bilan des précédentes programmations de la Politique agricole commune (PAC) a montré un faible nombre de souscriptions et une efficacité mal cernée des mesures agro-environnementales et climatiques (MAEC) visant à réduire les prélèvements en eau pour l’irrigation.,"[{nom_auteur=(CEP), prenom_auteur=Centre d’études et de prospective , Structure=SSP.}]",NATIONAL,ANALYSE,,EAU|ANAECO|AGROENV,2018,,FRANCE,2018/07/04 00:00,2020/02/04 23:18,0.1,124,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana124/detail/,,,,2018/07/04 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1241806.pdf\""}]",,0,,"Eau|Aides, PAC, Politiques publiques|Agriculture et environnement",EAU|AIDPOLITIQ|AGROENV,Eau,1107,Études & prospective,Évaluation,Analyse,
Garder,369,Ana125,Ana125,L’agriculture dans les aires urbaines moyennes d’Occitanie à l’horizon 2035 : une réflexion prospective,,"Dans les aires urbaines, l’agriculture bénéficie de la proximité de bassins de consommation, mais subit en contrepartie une forte pression foncière et des conflits d’usage, qui débouchent souvent sur une artificialisation des sols. Pour sensibiliser les acteurs locaux à ces enjeux, le ministère de l’Agriculture et de l’Alimentation a commandé une étude prospective sur les activités agricoles dans les aires urbaines moyennes. La méthode des scénarios a été appliquée aux quatre cas choisis : Albi, Montauban, Castelsarrasin-Moissac et Rodez. Cette note en résume les principaux résultats.","[{nom_auteur=Seegers, prenom_auteur=Julie, Structure=Blezat Consulting }, {nom_auteur=Cassagne, prenom_auteur=Jean-Pierre, Structure=DRAAF Occitanie}]",NATIONAL,ANALYSE,,PROSP|BIO|ANAECO,2018,,FRANCE,2018/07/09 00:00,2020/02/04 23:19,0.5,125,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana125/detail/,,,,2018/07/09 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1251807.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Sol",AIDPOLITIQ|SOLBIODIV,Sol,2678,Études & prospective,Prospective,Analyse,
Garder,2339,Ana126,Ana126,"Les exploitations d’élevage économes et autonomes en intrants, créatrice de valeur ajoutée",,"À rebours des tendances prédominantes, certaines exploitations d’élevage ont développé des systèmes de production économes et autonomes en intrants, fondés sur le pâturage de prairies temporaires d’association graminées-légumineuses.  Une étude, menée par AgroParisTech, l’Institut de l’élevage et le Réseau agriculture durable, à la demande du ministère de l’Agriculture et de l’Alimentation, a été consacrée à ces exploitations afin d’en caractériser le fonctionnement et les résultats. Elle a montré que ces systèmes de production, qui requièrent technicité et bonnes connaissances des agro-écosystèmes, sont plus créateurs de valeur ajoutée que les systèmes où l’alimentation du troupeau repose largement sur le maïs, grâce à une gestion fine des prairies et de la conduite du troupeau au pâturage. Selon les auteurs de l’étude, ils conjuguent résilience économique et performances sociales et écologiques élevées.","[{nom_auteur=Devienne, prenom_auteur=Sophie, Structure=AgroParisTech}, {nom_auteur=Perrot, prenom_auteur=Christophe, Structure=Institut de l’élevage}, {nom_auteur=Depeyrot, prenom_auteur=Jean-Noël, Structure=CEP}, {nom_auteur=<et al.>, prenom_auteur= , Structure= }]",NATIONAL,ANALYSE,,ANAECO|AGROENV|TISSU,2018,,FRANCE,2018/08/31 00:00,2020/02/04 23:28,0.8,126,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana126/detail/,,,,2018/08/31 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1261808.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Agriculture et environnement|Industries agro-alimentaires (IAA)",AIDPOLITIQ|AGROENV|IAA,Agriculture et environnement,372,Études & prospective,Veille,Analyse,
Garder,277,Ana127,Ana127,Évaluation ex ante de la mesure agro-environnementale « systèmes herbagers et pastoraux » dans les zones de montagne de Rhône-Alpes,,"En Rhône-Alpes, la mesure agro-environnementale et climatique (MAEC) individuelle « systèmes herbagers et pastoraux » a été ouverte en 2014 en zone de plaine, avant d’être étendue en 2015, à titre exploratoire, à certains territoires de montagne.  À la demande de la DRAAF Auvergne – Rhône-Alpes, une étude a été réalisée en 2017 par le cabinet Actéon, visant à construire un dispositif pour évaluer, entre autres, la pertinence et la cohérence de cette extension. Cette note présente les principaux résultats de ce travail. ","[{nom_auteur=Hanus, prenom_auteur=Anaïs, Structure=Actéon}, {nom_auteur=Coquillart, prenom_auteur=Hervé, Structure=Consultant}, {nom_auteur=Midler, prenom_auteur=Estelle, Structure=CEP}, {nom_auteur=<et al.>, prenom_auteur= , Structure= }]",NATIONAL,ANALYSE,,EVALPOL|BIO|ANAECO,2017|2014,,FRANCE,2018/09/03 00:00,2020/02/04 23:18,0.5,127,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana127/detail/,,,,2018/09/03 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""analyse1271808.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Sol",AIDPOLITIQ|SOLBIODIV,Sol,1151,Études & prospective,Évaluation,Analyse,
Garder,1947,Ana128,Ana128,Le modèle agro-industriel argentin dans la mondialisation,," À la fin du XIXe siècle, face à la rapide mondialisation des systèmes alimentaires, l'Argentine s'est positionnée comme exportatrice de matières premières agricoles. Par la suite, le pays s'est toujours montré réactif et adaptable aux évolutions de la demande mondiale. Depuis les années 1990, son agriculture évolue d'un modèle centré sur les exportations de grains et de viande, à faible valeur ajoutée, vers un complexe agro-industriel oléagineux, avec de nouvelles articulations entre amont et aval.  Cette note dresse un portrait de l'agriculture argentine, de ses performances économiques, sociales et environnementales, et identifie ses principaux enjeux pour l'avenir. ","[{nom_auteur=Berman, prenom_auteur=Hugo, Structure=CEP}]",NATIONAL,ANALYSE,,COMPINT|IAAFIL|TISSU,2018,,FRANCE,2018/09/28 00:00,2020/02/04 23:28,0.6,128,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana128/detail/,,,,2018/09/28 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""Analyse_1281809.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Marchés, filières|Industries agro-alimentaires (IAA)",AIDPOLITIQ|IAAFIL|IAA,"Marchés, filières",1043,Études & prospective,Politiques publiques,Analyse,
Garder,969,Ana129,Ana129,Cohérence des politiques commerciales avec le développement : le cas de l’accord de partenariat entre l’Union européenne et l’Afrique de l’Ouest,,"L’accord de partenariat économique (APE) Afrique de l’Ouest est un accord de libre-échange et de coopération au travers duquel les États de la région ouest-africaine s’engagent à libéraliser progressivement leurs marchés au profit des importations d’origine européenne. Si cette libéralisation offre des opportunités commerciales aux deux parties, elles peuvent se faire au détriment des filières agroalimentaires ouest‑africaines.  À la demande du ministère de l’Agriculture et de l’Alimentation, le Gret a évalué ces conflits potentiels dans une logique de cohérence des politiques publiques1. Cette note présente les principaux enseignements de cette étude. ","[{nom_auteur=Levard, prenom_auteur=Laurent, Structure=CEP}, {nom_auteur=Lagandré, prenom_auteur=Damien, Structure=CEP}, {nom_auteur=Forget, prenom_auteur=Vanina, Structure=CEP}]",NATIONAL,ANALYSE,,COMPINT|ANAECO|COMEXT,2018,,FRANCE,2018/10/19 00:00,2020/02/04 23:04,0.3,129,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Ana129/detail/,,,,2018/10/19 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-02-04T00:00:00.000Z\""\,\""Fichier\"":\""Analyse_1291810.pdf\""}]",,0,,"Aides, PAC, Politiques publiques|Commerce extérieur, approvisionnements",AIDPOLITIQ|COMEXTAPPRO,"Commerce extérieur, approvisionnements",1033,Études & prospective,Évaluation,Analyse,
